dates,140 cv,170 cv,150 cv,120 cv
2019-06-01,28990.0,34980.0,33990.0,26990.0
2019-11-01,24990.0,34900.0,,34980.0
2020-01-01,25900.0,,,28184.75
2020-02-01,26940.0,,,33490.0
2020-03-01,24945.0,,,27490.0
2020-05-01,29993.333333333332,,,27763.333333333332
2020-06-01,33490.0,,,31428.0
2020-07-01,30857.5,,,
