dates,60 cv,70 cv,95 cv,77 cv,130 cv,85 cv
2019-09-01,4195.0,4000.0,3116.6666666666665,4490.0,5000.0,3990.0
2020-03-01,5500.0,3640.0,2696.6666666666665,3396.6666666666665,,
2020-04-01,3490.0,4490.0,4400.0,4000.0,,
2020-05-01,3238.0,,,,,
2020-06-01,2668.1481481481483,,,,,
2020-07-01,1475.0,,,,,
