dates,177 cv,202 cv,194 cv,105 cv,115 cv,165 cv,125 cv,173 cv
2019-11-01,5500.0,10000.0,10500.0,8900.0,7500.0,5633.333333333333,6200.0,5800.0
2020-03-01,,10900.0,,5800.0,7800.0,3712.5,5500.0,4200.0
2020-05-01,,5500.0,,6122.5,5666.666666666667,7000.0,,
2020-06-01,,,,5555.555555555556,,,,
2020-07-01,,,,7600.0,,,,
