dates,65 cv,94 cv,68 cv,86 cv,75 cv
2019-11-01,6880.0,5990.0,4600.0,4490.0,4200.0
2020-02-01,5990.0,6226.666666666667,4237.5,4033.3333333333335,4495.0
2020-03-01,5990.0,,,4490.0,
2020-05-01,4205.333333333333,,,,
2020-06-01,3779.4117647058824,,,,
2020-07-01,5990.0,,,,
