dates,109 cv,140 cv,170 cv,150 cv,120 cv,125 cv,163 cv,204 cv,211 cv,181 cv
2020-04-01,3520.0,4360.0,4620.0,8030.0,3495.0,1000.0,4100.0,4600.0,5000.0,5200.0
2020-05-01,3033.625,4000.0,,,2500.0,,,,,
2020-06-01,4500.0,,,,,,,,,
