dates,85 cv,69 cv,105 cv,100 cv
2019-07-01,8950.0,9290.0,13490.0,9323.333333333334
2019-10-01,9910.0,9900.0,13872.222222222223,8920.0
2019-11-01,10164.0,7990.0,12888.823529411764,9795.0
2019-12-01,,9490.0,13691.125,
2020-02-01,,9590.0,,
2020-05-01,,9253.809523809523,,
2020-06-01,,8707.021276595744,,
2020-07-01,,10193.62962962963,,
