dates,381 cv,109 cv,136 cv,177 cv,184 cv,218 cv,211 cv,122 cv,156 cv
2019-09-01,57874.444444444445,23238.46153846154,28598.333333333332,32160.3125,44595.8064516129,52490.0,36975.0,20998.333333333332,37795.0
2020-04-01,57497.67857142857,25233.214285714286,27330.0,32523.333333333332,41410.0,49136.06060606061,35608.4,22888.333333333332,51098.88888888889
2020-05-01,43703.0,22664.88888888889,26132.727272727272,33491.93548387097,40644.0,45770.71428571428,37280.0,25900.0,50892.22222222222
2020-06-01,81390.0,22785.918367346938,27730.74074074074,32233.96,38987.857142857145,48824.666666666664,38930.0,26485.0,39773.333333333336
2020-07-01,,,,,,39133.529411764706,,,
