dates,105 cv,125 cv,160 cv,250 cv,90 cv,200 cv,102 cv
2019-05-01,7400.0,12490.0,9490.0,18460.0,13900.0,13092.5,9490.0
2020-01-01,7990.0,10500.0,10843.333333333334,14450.0,13990.0,12700.0,10990.0
2020-03-01,9200.0,9262.857142857143,11240.0,18990.0,5500.0,,
2020-05-01,,8566.666666666666,,,17000.0,,
2020-06-01,,,,,14397.5,,
2020-07-01,,,,,13135.8,,
