dates,190 cv,150 cv,170 cv,122 cv,252 cv,272 cv
2019-11-01,42445.0,31990.0,54645.0,39990.0,39900.0,41775.0
2019-12-01,38350.0,32990.0,57890.0,36440.0,,
2020-01-01,38391.11111111111,29207.6,,38926.666666666664,,
2020-02-01,40496.666666666664,37621.42857142857,,34845.0,,
2020-03-01,27280.0,36477.5,,38886.666666666664,,
2020-04-01,,37564.76190476191,,24490.0,,
2020-05-01,,35543.625,,30340.0,,
2020-06-01,,33561.42857142857,,35380.857142857145,,
2020-07-01,,,,32293.333333333332,,
