dates,385 cv,345 cv,408 cv,500 cv,530 cv,325 cv,355 cv
2019-08-01,65900.0,63900.0,138951.42857142858,93710.0,115000.0,54990.0,57380.0
2019-12-01,61500.0,78990.0,110595.0,98000.0,199900.0,69900.0,55450.0
2020-02-01,68000.0,56750.0,84713.33333333333,,99330.0,48900.0,
2020-04-01,77919.56521739131,63563.57142857143,86693.33333333333,,107900.0,56450.0,
2020-05-01,73674.51612903226,72934.44444444444,,,,55166.666666666664,
2020-06-01,74145.5172413793,66354.0,,,,,
2020-07-01,70265.63157894737,,,,,,
