dates,286 cv,190 cv,163 cv,150 cv,252 cv,245 cv,231 cv
2020-03-01,73411.38888888889,55105.851851851854,52718.392857142855,40628.0,60397.692307692305,58690.0,47686.666666666664
2020-04-01,73178.42105263157,53623.09859154929,51314.04761904762,39080.0,58107.391304347824,65383.333333333336,67930.0
2020-05-01,84499.58333333333,51095.5421686747,51919.41176470588,38646.666666666664,60372.22222222222,,39810.0
2020-06-01,67897.5,53104.28571428572,,,50245.0,,37380.0
