dates,120 cv,170 cv,140 cv,180 cv,129 cv
2020-03-01,3990.0,2800.0,5900.0,8550.0,7490.0
2020-05-01,1500.0,,4060.0,7400.0,6344.75
2020-06-01,4055.3333333333335,,5106.666666666667,,6998.0
2020-07-01,2896.6666666666665,,,,5763.333333333333
