dates,150 cv,210 cv,180 cv,187 cv,116 cv
2020-04-01,21103.333333333332,21903.333333333332,23222.5,24350.0,13180.0
2020-05-01,21305.0,,,,17230.0
2020-06-01,17525.555555555555,,,,
