dates,163 cv,115 cv,144 cv,110 cv,130 cv
2020-04-01,23345.0,23154.0,22172.30769230769,20693.333333333332,22608.571428571428
2020-05-01,28053.75,23091.666666666668,22926.666666666668,19967.14285714286,21920.0
2020-06-01,20527.5,22733.0,22157.5,19592.85714285714,22660.0
2020-07-01,,20150.0,23095.0,,23350.0
