dates,110 cv,155 cv,130 cv,99 cv,100 cv,165 cv,208 cv,82 cv,120 cv
2020-04-01,20281.304347826088,39344.166666666664,32769.444444444445,14445.0,31508.0,18390.0,28300.0,13560.0,19240.0
2020-05-01,20517.69230769231,40433.88888888889,33230.58823529412,14560.0,32950.0,17528.75,25852.5,16630.0,
2020-06-01,20140.0,39195.0,30282.5,21230.0,30206.666666666668,19360.0,23495.0,,
2020-07-01,18350.0,31946.666666666668,31136.666666666668,,32370.0,,20206.666666666668,,
