dates,177 cv,184 cv,122 cv,150 cv,109 cv,136 cv,156 cv,211 cv,381 cv,218 cv
2019-11-01,35790.0,52529.55223880597,28870.909090909092,40262.94117647059,47533.0,32664.918032786885,36338.181818181816,45928.88888888889,63502.5,108980.0
2020-04-01,39319.2,48138.181818181816,28163.571428571428,40182.72727272727,26105.0,33906.0,45992.666666666664,48401.42857142857,74303.33333333333,
2020-05-01,37785.0,48580.0,27585.714285714286,38622.22222222222,27095.58823529412,31339.782608695652,38489.444444444445,39250.0,72630.0,
2020-06-01,37505.0,40886.0,29231.666666666668,,25915.714285714286,31539.615384615383,36742.5,36535.0,,
2020-07-01,39520.625,,,,23819.090909090908,,,,,
