dates,99 cv,82 cv,110 cv,120 cv,131 cv
2020-04-01,20447.743902439026,17348.055555555555,19805.909090909092,21141.0,20808.666666666668
2020-05-01,20229.81818181818,16756.875,19126.99,20674.166666666668,22570.0
2020-06-01,20185.78947368421,17690.0,19162.696629213482,23376.25,18215.0
