dates,500 cv,700 cv,450 cv,370 cv,520 cv,607 cv
2019-09-01,202181.0,378495.0,189317.5,114900.0,240000.0,285000.0
2019-12-01,197387.5,392996.92307692306,163494.2857142857,109900.0,261250.0,259000.0
2020-02-01,180845.38461538462,,160159.81818181818,144990.0,,
2020-06-01,169918.0,,150916.66666666666,164950.0,,
2020-07-01,,,,184176.4,,
