dates,143 cv,272 cv,150 cv,211 cv,245 cv,190 cv,177 cv,225 cv
2020-03-01,16185.0,34820.555555555555,20088.333333333332,20108.0,22760.0,25220.0,21673.88888888889,21580.0
2020-04-01,,32890.0,18686.0,,22530.0,28863.333333333332,21380.0,
2020-05-01,,30948.571428571428,,,25923.333333333332,,19712.727272727272,
