dates,210 cv,120 cv,140 cv,260 cv,150 cv,115 cv,170 cv,136 cv,160 cv,200 cv
2020-02-01,6900.0,3900.0,3200.0,7000.0,4716.0,2250.0,8470.0,10300.0,10000.0,3490.0
2020-05-01,6496.0,3056.0,,11000.0,3751.5384615384614,4100.0,3200.0,4700.0,,5745.0
2020-06-01,8463.333333333334,3822.7272727272725,,,4040.0588235294117,4538.0,4395.0,,,6466.666666666667
2020-07-01,,,,,,,,,,5046.666666666667
