dates,272 cv,200 cv,160 cv,250 cv
2020-03-01,21580.0,15332.142857142857,17043.333333333332,18075.0
2020-04-01,19975.0,13070.0,14240.0,17120.0
2020-05-01,,14062.0,,21380.0
2020-07-01,,12845.0,,
