dates,211 cv,170 cv,150 cv,177 cv
2020-03-01,25479.090909090908,22165.384615384617,18761.0,22406.666666666668
2020-04-01,19880.0,,20901.0,23633.333333333332
2020-05-01,27533.333333333332,,18565.833333333332,20041.81818181818
2020-06-01,,,17830.0,
