dates,90 cv,97 cv,72 cv,75 cv
2019-10-01,7999.0,6000.0,6361.5,5790.0
2019-11-01,7990.0,,8656.666666666666,6015.75
2019-12-01,8490.0,,8890.0,6378.045454545455
2020-01-01,8900.0,,7990.0,6652.222222222223
2020-02-01,7467.5,,7202.0,
2020-03-01,8269.8,,7900.1,
2020-04-01,7960.0,,7753.460317460317,
2020-05-01,8530.0,,8106.35,
2020-06-01,8272.684210526315,,,
2020-07-01,8250.491803278688,,,
