dates,252 cv,333 cv,249 cv
2020-03-01,75396.9696969697,110828.75,66517.5
2020-04-01,81149.0,107760.0,59236.666666666664
2020-05-01,76693.33333333333,83578.33333333333,58442.5
2020-06-01,91720.0,,51945.0
2020-07-01,75070.0,,
