dates,150 cv,218 cv,170 cv,190 cv,272 cv
2020-03-01,18558.0,29823.333333333332,17670.0,20262.5,32230.0
2020-04-01,17308.333333333332,27000.0,12740.0,23190.0,31135.0
2020-05-01,15517.5,28284.0,,22139.23076923077,
2020-06-01,17832.5,,,,
2020-07-01,19494.0,,,,
