dates,70 cv,60 cv,75 cv,90 cv,120 cv,110 cv,109 cv
2020-05-01,6990.0,5990.0,6000.0,5500.0,8490.0,5270.0,5400.0
2020-06-01,,,5750.0,5150.0,,,
