dates,105 cv,170 cv,125 cv,140 cv,160 cv,90 cv,102 cv,200 cv
2020-03-01,11821.875,16217.5,9987.5,13696.666666666666,15060.0,13420.0,8823.333333333334,14490.0
2020-04-01,15185.0,16322.5,10675.0,11270.0,15935.0,,9270.0,13355.0
2020-05-01,10976.363636363636,,11570.0,11990.0,,,,
