dates,58 cv,75 cv,65 cv,60 cv,90 cv
2020-01-01,1700.0,2490.0,1100.0,1200.0,1500.0
2020-05-01,1250.0,1334.0,333.6666666666667,,600.0
2020-06-01,885.225,1270.909090909091,,,
