dates,85 cv,75 cv,100 cv,82 cv,95 cv,59 cv,60 cv,80 cv
2020-05-01,16208.888888888889,12410.0,16600.0,10970.0,11171.0,11990.0,7690.0,11250.0
2020-06-01,16600.0,,11860.0,8500.0,10990.0,,,
2020-07-01,11544.444444444445,,13596.666666666666,,,,,
