dates,190 cv,150 cv,125 cv,280 cv,180 cv,220 cv,120 cv,140 cv
2019-08-01,18500.0,20400.0,24100.0,37500.0,25500.0,24799.0,17464.285714285714,16990.0
2020-04-01,24734.285714285714,22395.0,,26973.0,,,,
2020-05-01,23426.666666666668,15980.0,,,,,,
2020-06-01,23328.235294117647,20301.0,,,,,,
2020-07-01,,20453.25,,,,,,
