dates,105 cv,180 cv,75 cv,60 cv,70 cv,86 cv,90 cv,80 cv
2019-12-01,9727.5,10600.0,4990.0,5890.0,4490.0,6535.0,7990.0,4990.0
2020-02-01,9850.0,,5240.0,5826.666666666667,,,4990.0,4480.0
2020-04-01,6096.666666666667,,5263.333333333333,,,,8490.0,
2020-06-01,6156.666666666667,,,,,,5700.0,
2020-07-01,,,,,,,8190.0,
