dates,58 cv,50 cv,74 cv,59 cv,88 cv,89 cv
2020-05-01,1275.0,1500.0,1400.0,990.0,1450.0,1500.0
2020-06-01,1830.0,1004.4444444444445,,1496.6666666666667,,
