dates,90 cv,110 cv,120 cv,203 cv,150 cv,95 cv,136 cv,140 cv
2020-01-01,4990.0,4309.444444444444,4490.0,7800.0,4650.0,5250.0,4380.0,4950.0
2020-05-01,4265.0,4352.5,,,4000.0,,3666.6666666666665,
2020-06-01,3500.0,,,,,,,
