dates,440 cv,385 cv,420 cv,300 cv,245 cv
2019-10-01,42946.666666666664,53761.42857142857,46124.0,35900.0,33990.0
2020-05-01,53990.0,54030.0,42500.0,,35740.0
2020-06-01,,34990.0,49400.0,,32900.0
2020-07-01,,,,,32200.0
