dates,320 cv,218 cv,190 cv,272 cv,326 cv,245 cv,150 cv
2020-03-01,33155.0,26072.0,21540.0,27752.5,44510.0,22785.0,17916.0
2020-04-01,23793.333333333332,16986.666666666668,21130.0,,31780.0,,
2020-05-01,31438.571428571428,21856.666666666668,,,,,
