dates,204 cv,177 cv,245 cv,170 cv,225 cv,211 cv,163 cv,272 cv,190 cv
2020-03-01,25446.0,22385.833333333332,27174.0,25135.0,22830.0,19030.0,18545.0,33280.0,23860.0
2020-04-01,26571.666666666668,25390.0,22292.5,21190.0,,,,30430.0,25205.0
2020-05-01,23213.333333333332,22122.5,26405.0,,,,,,18750.0
2020-06-01,,22770.0,23650.0,,,,,,27460.0
