dates,100 cv,130 cv,110 cv,90 cv,115 cv,205 cv,165 cv
2020-03-01,13025.29411764706,16590.0,16216.486486486487,12258.421052631578,11615.0,24180.0,23080.0
2020-04-01,13285.714285714286,15376.818181818182,15943.333333333334,12738.333333333334,11230.0,,
2020-05-01,13684.0,12365.0,15880.0,13442.5,,,
2020-06-01,14812.0,15571.818181818182,18136.666666666668,16680.0,,,
2020-07-01,,14920.0,13996.0,14490.0,,,
