dates,136 cv,177 cv,190 cv,180 cv,313 cv,310 cv,220 cv,204 cv
2020-03-01,16400.0,20780.0,11550.0,21790.0,37990.0,24450.0,17490.0,14990.0
2020-06-01,24990.0,19420.0,22000.0,,38300.0,,,
2020-07-01,37990.0,19060.0,,,,,,
