dates,120 cv,104 cv
2020-02-01,14190.0,14990.0
2020-04-01,19330.0,15999.0
2020-05-01,17970.0,17538.571428571428
2020-06-01,19293.529411764706,15957.142857142857
2020-07-01,19245.0,
