dates,200 cv,135 cv,82 cv,115 cv,92 cv,112 cv,150 cv
2020-06-01,18430.0,17500.0,15490.0,14000.0,13990.0,25000.0,13900.0
2020-07-01,,16495.0,16990.0,,,,
