dates,238 cv,416 cv,510 cv,275 cv,298 cv
2019-07-01,17900.0,17850.0,19990.0,15900.0,14500.0
2019-10-01,12990.0,18990.0,22500.0,15895.0,
2020-01-01,14945.0,,,14795.0,
2020-03-01,11900.0,,,16893.6,
2020-05-01,12890.0,,,,
2020-06-01,13742.5,,,,
2020-07-01,12479.411764705883,,,,
