dates,360 cv,252 cv,190 cv,326 cv,184 cv,249 cv,231 cv
2020-04-01,118939.35483870968,76315.94594594595,69338.92857142857,86241.11111111111,65127.0,76030.0,82475.0
2020-05-01,114500.66666666667,79325.625,62529.444444444445,87880.0,69471.66666666667,56980.0,81380.0
2020-06-01,95746.66666666667,88826.66666666667,76998.33333333333,81991.66666666667,55890.0,,
2020-07-01,126709.09090909091,,,,,,
