dates,135 cv,82 cv,115 cv,125 cv,150 cv,155 cv
2019-12-01,16490.0,11826.0,10490.0,10980.0,15790.0,16245.0
2020-01-01,14750.0,13310.0,10730.0,8990.0,14925.714285714286,20500.0
2020-05-01,14790.0,,,12273.793103448275,,
2020-06-01,,,,11241.111111111111,,
