dates,187 cv,210 cv,150 cv,180 cv,116 cv,149 cv,115 cv,140 cv,125 cv
2019-11-01,23886.0,20130.0,15900.0,20990.0,19460.0,18740.0,11490.0,10720.0,16000.0
2019-12-01,19564.0,24294.0,16990.0,19900.0,19990.0,17715.0,11490.0,,
2020-02-01,21791.666666666668,20825.0,21214.0,19060.0,21640.0,18731.14285714286,,,
2020-03-01,16924.833333333332,,17355.714285714286,19438.333333333332,17695.0,,,,
2020-05-01,,,15545.266666666666,19324.285714285714,13286.666666666666,,,,
2020-06-01,,,16093.333333333334,,17342.5,,,,
2020-07-01,,,,,16486.0,,,,
