dates,227 cv,118 cv,146 cv,135 cv,167 cv
2019-11-01,34780.0,38690.0,27995.0,30990.0,30900.0
2020-01-01,32165.0,31000.0,24590.0,33368.57142857143,
2020-02-01,30005.0,31889.0,26490.0,32990.0,
2020-05-01,,27245.0,24596.666666666668,35990.0,
2020-06-01,,,,31984.0,
2020-07-01,,,,31890.0,
