dates,200 cv,284 cv,286 cv
2019-02-01,37990.0,41900.0,45995.0
2019-11-01,43890.0,51120.0,
2019-12-01,52900.0,46133.57142857143,
2020-03-01,41994.5,,
2020-06-01,39537.26315789474,,
2020-07-01,37424.666666666664,,
