dates,117 cv,110 cv,200 cv,94 cv,190 cv,114 cv,115 cv
2018-10-01,7500.0,9990.0,12000.0,9340.0,9990.0,11000.0,8000.0
2018-12-01,8990.0,11900.0,12354.285714285714,8877.5,12290.0,,
2019-07-01,7950.0,10980.0,12587.777777777777,10224.5,10710.0,,
2020-02-01,9030.0,8389.0,,8870.0,9335.714285714286,,
2020-03-01,8944.958333333334,8340.0,,9332.036363636364,9490.0,,
2020-04-01,9328.461538461539,8994.5,,9318.888888888889,,,
2020-05-01,,10743.838709677419,,,,,
2020-06-01,,8612.619565217392,,,,,
2020-07-01,,10194.833333333334,,,,,
