dates,231 cv,150 cv,170 cv,118 cv,193 cv
2020-04-01,32040.0,20560.0,13910.0,12735.714285714286,23355.0
2020-05-01,,,18225.0,,20586.666666666668
2020-06-01,,,21680.0,,
