dates,190 cv,258 cv,150 cv,184 cv,313 cv
2020-04-01,21622.222222222223,26508.333333333332,20800.0,19565.714285714286,30665.0
2020-05-01,17703.333333333332,30660.0,,14475.0,
2020-06-01,22673.333333333332,,,,
