dates,190 cv,136 cv,258 cv,313 cv,326 cv,150 cv,184 cv,252 cv
2020-04-01,57146.89655172414,43476.0,74286.66666666667,67760.0,119805.0,53260.0,48420.0,42700.0
2020-05-01,55543.63636363636,47500.0,74000.0,73150.0,107486.66666666667,51045.0,,
2020-06-01,50100.0,46680.0,52620.0,,,42110.0,,
2020-07-01,45895.0,,,,,,,
