dates,116 cv,260 cv,105 cv,267 cv,150 cv,185 cv,115 cv,109 cv
2019-11-01,15040.0,12323.333333333334,10900.0,13500.0,10033.333333333334,6745.0,7150.0,5990.0
2020-02-01,5490.0,7900.0,9990.0,,9398.333333333334,6595.0,8695.0,5999.0
2020-05-01,,16990.0,14000.0,,,,8695.0,5816.666666666667
2020-06-01,,,7073.333333333333,,,,7660.0,5414.0
2020-07-01,,,6494.285714285715,,,,,
