dates,160 cv,211 cv,272 cv,340 cv,360 cv
2020-02-01,32945.0,14663.333333333334,20990.0,30900.0,29900.0
2020-05-01,14000.0,20496.363636363636,24500.0,28450.0,34600.0
2020-06-01,17300.625,20205.0,,30660.0,
2020-07-01,15115.0,,,,
