dates,181 cv,225 cv,177 cv,130 cv
2020-04-01,46888.688524590165,50728.333333333336,45946.92307692308,44330.0
2020-05-01,46295.555555555555,47823.63636363636,47180.0,39742.0
2020-06-01,46566.666666666664,43486.25,45630.0,32202.0
2020-07-01,44799.583333333336,43290.0,42380.0,37144.0
