dates,122 cv,143 cv,184 cv,98 cv,136 cv,190 cv,192 cv,218 cv
2020-04-01,21820.0,8700.0,16750.0,17500.0,20500.0,20500.0,28900.0,24990.0
2020-05-01,21910.0,20900.0,,16220.0,25750.0,19999.0,,
2020-06-01,16668.571428571428,19395.0,,19200.0,,,,
2020-07-01,14795.0,,,,,,,
