dates,530 cv,275 cv,430 cv,410 cv,250 cv
2020-05-01,83100.0,49000.0,78000.0,51990.0,63900.0
2020-06-01,,71120.0,,61445.0,47990.0
2020-07-01,,44900.0,,,
