dates,114 cv,120 cv,115 cv,113 cv,81 cv,110 cv,150 cv,92 cv,82 cv
2019-08-01,9990.0,12490.0,9990.0,8990.0,9490.0,6245.0,6490.0,6999.0,4200.0
2020-01-01,,9990.0,8440.0,5900.0,12000.0,,,,
2020-05-01,,4094.5,7250.0,,,,,,
2020-06-01,,8990.0,,,,,,,
2020-07-01,,9900.0,,,,,,,
