dates,280 cv,510 cv,200 cv,180 cv,150 cv,210 cv
2019-10-01,50490.0,71950.0,45990.0,34990.0,36990.0,38400.0
2019-12-01,53900.0,,42900.0,33990.0,29490.0,51900.0
2020-01-01,36990.0,,43660.0,32990.0,48980.0,45490.0
2020-03-01,40063.333333333336,,49990.0,35900.0,40945.0,38990.0
2020-04-01,53900.0,,37940.0,34390.0,,38262.5
2020-05-01,,,39900.0,34490.0,,45900.0
2020-06-01,,,42960.0,32629.666666666668,,39907.0
2020-07-01,,,,33956.666666666664,,40131.666666666664
