dates,100 cv,150 cv,120 cv,165 cv,104 cv
2020-05-01,14653.333333333334,19550.0,14130.0,16030.0,15150.0
2020-06-01,12800.0,16834.615384615383,,,
2020-07-01,,11750.0,,,
