dates,265 cv,177 cv,150 cv,218 cv,258 cv
2020-04-01,31830.0,14770.0,16420.0,22495.0,19420.0
2020-05-01,48900.0,14252.5,16950.0,,
2020-06-01,26146.0,,,,
