dates,178 cv,122 cv,130 cv,87 cv,192 cv,190 cv,185 cv,116 cv
2020-05-01,7750.0,4250.0,4850.0,2200.0,12500.0,7000.0,5800.0,2000.0
2020-06-01,5412.375,,4020.0,3831.25,1366.6666666666667,7000.0,,3745.0
2020-07-01,,,,3311.1176470588234,6433.333333333333,,,
