dates,82 cv,150 cv,115 cv,81 cv,95 cv,120 cv,92 cv,110 cv
2019-11-01,11690.0,16490.0,13790.0,14500.0,12990.0,12790.0,9490.0,8500.0
2020-05-01,8990.0,12990.0,18990.0,11490.0,8490.0,13890.0,10900.0,
2020-06-01,10045.0,,13345.0,9240.0,11240.0,,,
2020-07-01,9945.0,,13490.0,,10490.0,,,
