dates,150 cv,114 cv,115 cv,120 cv
2020-04-01,16930.0,11797.142857142857,12700.0,15720.0
2020-05-01,17575.0,11480.0,13400.0,
2020-06-01,16347.272727272728,,,
2020-07-01,18876.666666666668,,,
