dates,60 cv,73 cv,122 cv,68 cv,109 cv,88 cv,90 cv,70 cv
2018-10-01,4990.0,3585.5555555555557,5990.0,3272.5,4225.0,4399.0,3890.0,3900.0
2020-03-01,2690.0,3816.0,8772.5,,6200.0,4490.0,,
2020-05-01,3082.8571428571427,3508.0,,,3447.5,,,
2020-06-01,3089.0,,,,,,,
2020-07-01,3766.0,,,,,,,
