dates,68 cv,80 cv,97 cv,75 cv,90 cv,136 cv
2020-06-01,2363.3333333333335,2000.0,2313.3333333333335,1900.0,3900.0,3290.0
2020-07-01,5800.0,2500.0,,,1900.0,
